#trajectory
#pose_format: tx ty tz qx qy qz qw
epoch: 171 pose: 5.1166 3.1414 0.0851 -0.0084 -0.0156 0.3792 0.9252
epoch: 172 pose: 5.1522 3.1765 0.0862 -0.0086 -0.0155 0.3841 0.9231
epoch: 173 pose: 5.1875 3.2119 0.0873 -0.0087 -0.0154 0.3881 0.9214
epoch: 174 pose: 5.2224 3.2477 0.0884 -0.0088 -0.0154 0.3928 0.9195
epoch: 175 pose: 5.2569 3.2839 0.0894 -0.0090 -0.0153 0.3978 0.9173
epoch: 176 pose: 5.2911 3.3204 0.0905 -0.0091 -0.0151 0.4022 0.9154
epoch: 177 pose: 5.3249 3.3572 0.0915 -0.0092 -0.0150 0.4074 0.9131
epoch: 178 pose: 5.3583 3.3944 0.0925 -0.0092 -0.0148 0.4118 0.9111
epoch: 179 pose: 5.3913 3.4319 0.0935 -0.0092 -0.0146 0.4167 0.9089
epoch: 180 pose: 5.4239 3.4698 0.0944 -0.0092 -0.0145 0.4214 0.9067
epoch: 181 pose: 5.4561 3.5080 0.0953 -0.0092 -0.0143 0.4254 0.9048
epoch: 182 pose: 5.4880 3.5466 0.0962 -0.0091 -0.0143 0.4297 0.9028
epoch: 183 pose: 5.5195 3.5854 0.0971 -0.0091 -0.0142 0.4330 0.9012
epoch: 184 pose: 5.5507 3.6244 0.0980 -0.0089 -0.0142 0.4358 0.8999
epoch: 185 pose: 5.5817 3.6636 0.0989 -0.0088 -0.0141 0.4380 0.8988
epoch: 186 pose: 5.6125 3.7030 0.0998 -0.0086 -0.0142 0.4409 0.8974
epoch: 187 pose: 5.6431 3.7426 0.1007 -0.0084 -0.0142 0.4442 0.8958
epoch: 188 pose: 5.6733 3.7824 0.1016 -0.0083 -0.0143 0.4469 0.8944
epoch: 189 pose: 5.7033 3.8224 0.1025 -0.0081 -0.0143 0.4491 0.8933
epoch: 190 pose: 5.7331 3.8625 0.1034 -0.0079 -0.0143 0.4508 0.8925
epoch: 191 pose: 5.7628 3.9027 0.1043 -0.0077 -0.0143 0.4526 0.8916
epoch: 192 pose: 5.7923 3.9431 0.1052 -0.0075 -0.0143 0.4552 0.8902
epoch: 193 pose: 5.8215 3.9836 0.1062 -0.0074 -0.0143 0.4571 0.8893
epoch: 194 pose: 5.8506 4.0243 0.1071 -0.0072 -0.0142 0.4587 0.8884
epoch: 195 pose: 5.8796 4.0651 0.1080 -0.0070 -0.0142 0.4602 0.8877
epoch: 196 pose: 5.9084 4.1059 0.1090 -0.0067 -0.0141 0.4617 0.8869
epoch: 197 pose: 5.9370 4.1469 0.1099 -0.0064 -0.0140 0.4633 0.8861
epoch: 198 pose: 5.9655 4.1880 0.1109 -0.0062 -0.0140 0.4648 0.8853
epoch: 199 pose: 5.9939 4.2291 0.1118 -0.0059 -0.0140 0.4659 0.8847
epoch: 200 pose: 6.0222 4.2703 0.1128 -0.0055 -0.0139 0.4668 0.8842
epoch: 201 pose: 6.0504 4.3116 0.1138 -0.0052 -0.0139 0.4669 0.8842
epoch: 202 pose: 6.0786 4.3529 0.1147 -0.0048 -0.0139 0.4661 0.8846
epoch: 203 pose: 6.1068 4.3941 0.1158 -0.0044 -0.0140 0.4658 0.8848
epoch: 204 pose: 6.1351 4.4354 0.1168 -0.0040 -0.0140 0.4652 0.8851
epoch: 205 pose: 6.1634 4.4765 0.1178 -0.0036 -0.0141 0.4646 0.8854
epoch: 206 pose: 6.1918 4.5177 0.1189 -0.0033 -0.0141 0.4634 0.8860
epoch: 207 pose: 6.2203 4.5587 0.1200 -0.0028 -0.0141 0.4618 0.8869
epoch: 208 pose: 6.2490 4.5997 0.1211 -0.0024 -0.0142 0.4610 0.8873
epoch: 209 pose: 6.2777 4.6406 0.1223 -0.0020 -0.0141 0.4595 0.8881
epoch: 210 pose: 6.3066 4.6814 0.1234 -0.0015 -0.0142 0.4582 0.8887
epoch: 211 pose: 6.3356 4.7221 0.1246 -0.0011 -0.0142 0.4575 0.8891
epoch: 212 pose: 6.3646 4.7628 0.1258 -0.0006 -0.0142 0.4576 0.8890
epoch: 213 pose: 6.3937 4.8035 0.1271 -0.0001 -0.0142 0.4578 0.8889
epoch: 214 pose: 6.4227 4.8442 0.1283 0.0003 -0.0143 0.4581 0.8888
epoch: 215 pose: 6.4517 4.8849 0.1296 0.0008 -0.0143 0.4581 0.8888
